product_id,barcode,name,brand,category,unit,quantity
096629,6961212115903,"ORMICA ZA PSE 3CM*1,2 M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096630,6961212115910,"ORMICA ZA PSE 4CM * 1,2M",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
103779,8711295863059,OSVJEŽIVAČ PROSTORA 30ml art.462100610,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
087755,5410555072882,OVALI ALU 350*245 10/1,ELMAG D.O.O.,Proizvodi za kućanstvo,kom,1
087744,5410555072899,OVALI ALU 460*312MM,ELMAG D.O.O.,Proizvodi za kućanstvo,kom,1
055832,8719987709753,OVLAŽIVAČ ZRAKA 205MM art. 118500060,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
063300,8437005500006,"OVRATNIK BIOCIDNI 42 cm, MAČKE GERANIOL",BIO EKSPERT D.O.O.,Proizvodi za kućanstvo,kom,1
063298,8437005500020,"OVRATNIK BIOCIDNI 75 cm, VELIKI PSI GERANIOL",BIO EKSPERT D.O.O.,Proizvodi za kućanstvo,kom,1
057386,9001376078137,PAPIR ZA PEČENJE LISTOVI 38X42CM 20/1 ALUFIX,ALUFIX D.O.O.,Proizvodi za kućanstvo,kom,1
091559,5900942330140,PAPIR ZA PEČENJE PACLAN 8M,ORBICO D.O.O.,Proizvodi za kućanstvo,kom,1
071071,5201314094838,PAPIR ZA PEČENJE U LISTOVIMA 16/1,FILIR D.O.O.,Proizvodi za kućanstvo,kom,16
065023,3859893097782,PAPIR ZA PEČENJE U LISTOVIMA (38*42cm) 16 kom,SPARTA TRGOVINA D.O.O.,Proizvodi za kućanstvo,kom,1
054665,5201314971016,PAPIR ZA PEČENJE U ROLI 8M FINO  FILIR,FILIR D.O.O.,Proizvodi za kućanstvo,kom,24
103582,3859893797880,PAPIR ZA PEČENJE 10M+ PVC FOLIJA 30M SPARTA,SPARTA TRGOVINA D.O.O.,Proizvodi za kućanstvo,kom,1
045393,3856003933398,PAPIR ZA PEČENJE 8 m 38 cm NTL,NTL,Proizvodi za kućanstvo,kom,1
104223,3856003949283,PAPIR ZA PEČENJE 8m*38cm DOMEO,DOMEO,Proizvodi za kućanstvo,kom,1
095594,3859893097454,PAPIR ZA PEČENJE 8M*38CM SPARTA,SPARTA TRGOVINA D.O.O.,Proizvodi za kućanstvo,m,8
092226,3858891560694,PAPIR ZA PEČENJE 8+2M ULTRA,ULTRA GROS D.O.O.,Proizvodi za kućanstvo,kom,1
256310,3856003911600,PAPIRNATI RUČNICI  2-SLOJNI 2 kom NTL,NTL,Proizvodi za kućanstvo,kom,2
057026,3856003940426,PAPIRNATI RUČNICI  3-SLOJNI 2 KOM CEBA,NTL,Proizvodi za kućanstvo,kom,2
069072,3858892750742,PAPIRNATI RUČNICI EXTRA STRONG 3-SL 2KOM LIMUN FLORA,EURO ROSA IP D.O.O.,Proizvodi za kućanstvo,kom,2
060529,3856003942871,PAPIRNATI RUČNIK EXCLUSIVE PERF.3sl 2 KOM CEBA,NTL,Proizvodi za kućanstvo,kom,2
066511,3858887180219,PAPIRNATI STOLJNJAK DELFIN,DELFIN D.O.O.,Proizvodi za kućanstvo,kom,1
065017,3859893797798,PAPIRNATI TANJUR FI 18 CM,SPARTA TRGOVINA D.O.O.,Proizvodi za kućanstvo,kom,1
070421,3856003948392,PAPIRNATI TANJUR 18 FI 25 kom DOMEO,DOMEO,Proizvodi za kućanstvo,kom,25
022819,3858882681292,PARTVIŠ PUNTO COLORI+ŠTAP 120 cm ART.10362,REKORD TIM D.O.O,Proizvodi za kućanstvo,kom,1
069132,9120005819825,PAYSAFE 10EUR,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
050658,9120005819900,PAYSAFE 100 KN,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
069136,9120005819863,PAYSAFE 100EUR,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
