store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
31038,106643,0.79,26.33,,0.99,0.79
31038,044476,6.29,12.58,,6.29,
31038,020425,1.19,11.90,,1.52,1.19
31038,020419,8.69,8.69,,11.04,8.69
31038,009555,1.29,12.90,,1.79,1.29
31038,020427,1.19,11.90,,1.52,1.19
31038,160866,1.79,17.90,,1.79,
31038,158557,7.59,15.18,,7.59,
31038,155490,11.59,11.59,,11.59,
31038,048116,0.59,2.36,,0.77,
31038,061411,1.19,2.38,,1.19,
31038,029744,0.98,3.92,,0.98,
31038,064069,3.89,3.89,,3.89,
31038,047095,1.79,3.58,,1.79,
31038,059764,1.21,2.42,,1.66,1.21
31038,043359,0.98,3.92,,0.98,
31038,107754,1.79,3.58,,1.79,
31038,070385,0.98,3.92,,0.98,
31038,107755,1.79,3.58,,1.79,
31038,151728,2.09,8.36,,2.09,
31038,227458,2.79,7.86,,2.79,
31038,070435,0.92,3.68,,0.59,
31038,168437,2.09,8.36,,2.09,
31038,056633,1.43,5.72,,1.43,
31038,073027,1.43,5.72,,1.43,
31038,056640,1.43,5.72,,1.43,
